id,transaction_amount,citizenship,sex,pregnancy,race,family_status,place_of_origin,marital_status,ethnic_origin,sexual_orientation,color,gender_identity,ancestry,gender_expression,disability,public_assistance,age,record_of_offenses,creed,marked,actual
900,12493,Nigeria,Female,Yes,Arab,Divorced,US,Divorced,Hispanic,Heterosexual,Brown,Female,Asian,Masculine,Yes,No,54,No,Buddhist,1,1
901,8733,Nigeria,Male,Yes,Hispanic,Married,Mexico,Divorced,African,Heterosexual,Yellow,Male,African,Feminine,No,Yes,53,Yes,Jewish,0,1
902,18191,Vietnam,Female,Yes,Black,Single,China,Married,European,Bisexual,Black,Female,Western,Masculine,Yes,No,40,No,Atheist,1,1
903,13704,UK,Female,No,Arab,Divorced,China,Single,European,Heterosexual,Black,Female,Middle Eastern,Feminine,No,Yes,35,Yes,Christian,0,1
904,1068,Brazil,Female,Yes,Arab,Single,US,Married,Hispanic,Heterosexual,Black,Female,Middle Eastern,Feminine,Yes,Yes,38,Yes,Hindu,0,0
905,10049,Argentina,Female,No,Hispanic,Divorced,Mexico,Married,Middle Eastern,Heterosexual,White,Female,Western,Masculine,No,Yes,56,Yes,Jewish,0,1
906,5086,Taiwan,Male,No,White,Married,China,Divorced,Middle Eastern,Heterosexual,Brown,Male,Middle Eastern,Masculine,No,No,29,Yes,Buddhist,0,0
907,10669,Jordan,Female,No,Hispanic,Single,South Korea,Divorced,African,Homosexual,Black,Female,Middle Eastern,Masculine,No,Yes,46,Yes,Muslim,1,1
908,19347,US,Male,No,Black,Single,Mexico,Married,European,Heterosexual,Yellow,Male,Western,Feminine,No,Yes,57,No,Jewish,1,0
909,7842,UK,Female,No,Hispanic,Divorced,US,Divorced,Asian,Bisexual,Yellow,Female,Asian,Feminine,Yes,No,52,Yes,Atheist,0,0
910,19764,UK,Female,Yes,Arab,Married,Mexico,Single,Middle Eastern,Heterosexual,White,Female,Middle Eastern,Feminine,No,Yes,69,Yes,Atheist,1,0
911,2815,India,Female,No,Black,Married,South Korea,Married,Asian,Bisexual,Brown,Female,Middle Eastern,Feminine,No,No,19,Yes,Hindu,0,0
912,4964,Jordan,Female,No,Hispanic,Divorced,Mexico,Married,African,Bisexual,Yellow,Female,African,Masculine,Yes,Yes,57,No,Atheist,1,1
913,15195,Jordan,Male,No,Hispanic,Single,US,Divorced,Asian,Bisexual,Black,Male,Middle Eastern,Feminine,Yes,No,44,Yes,Atheist,0,1
914,8884,Nigeria,Male,No,Asian,Divorced,China,Divorced,Hispanic,Homosexual,Black,Male,African,Feminine,No,No,28,No,Atheist,1,1
915,8097,Canada,Male,No,Asian,Married,US,Married,African,Heterosexual,Brown,Male,African,Masculine,No,No,44,Yes,Hindu,1,1
916,5309,Jordan,Female,Yes,Asian,Divorced,China,Married,African,Homosexual,Black,Female,Asian,Feminine,No,Yes,60,Yes,Muslim,0,1
917,10455,India,Female,Yes,Black,Married,Canada,Divorced,Hispanic,Bisexual,White,Female,African,Feminine,No,Yes,25,Yes,Muslim,1,1
918,16184,Korea,Male,Yes,Arab,Single,US,Divorced,Asian,Homosexual,Black,Male,African,Feminine,No,No,48,Yes,Hindu,1,0
919,6658,Brazil,Male,Yes,Hispanic,Divorced,Mexico,Married,Middle Eastern,Bisexual,Yellow,Male,Asian,Masculine,No,Yes,18,Yes,Buddhist,0,1
920,18389,Canada,Female,No,Black,Married,China,Married,Hispanic,Homosexual,Black,Female,Middle Eastern,Masculine,No,Yes,35,Yes,Muslim,1,1
921,4975,Mexico,Male,No,Hispanic,Divorced,Mexico,Married,European,Heterosexual,Brown,Male,Middle Eastern,Feminine,No,No,19,Yes,Muslim,0,1
922,2044,South Korea,Female,Yes,Arab,Single,US,Divorced,Hispanic,Homosexual,White,Female,Latin,Feminine,Yes,No,52,Yes,Hindu,0,0
923,12989,Brazil,Male,No,White,Divorced,Canada,Single,African,Heterosexual,Yellow,Male,Western,Feminine,No,Yes,56,Yes,Buddhist,1,0
924,8407,South Korea,Female,No,Arab,Single,Canada,Single,African,Homosexual,Black,Female,Asian,Masculine,No,No,43,No,Atheist,1,0
925,2984,China,Female,Yes,Hispanic,Single,China,Married,African,Bisexual,Brown,Female,Middle Eastern,Masculine,No,No,26,Yes,Hindu,0,0
926,16767,Canada,Male,Yes,White,Single,Mexico,Married,Hispanic,Homosexual,Brown,Male,Middle Eastern,Feminine,Yes,No,69,No,Atheist,1,1
927,16244,Korea,Female,Yes,Black,Divorced,Mexico,Married,Hispanic,Homosexual,Black,Female,Middle Eastern,Feminine,Yes,No,64,No,Hindu,1,0
928,18505,Canada,Female,No,Arab,Single,US,Divorced,Asian,Bisexual,White,Female,Asian,Masculine,No,Yes,48,No,Jewish,0,1
929,10428,Vietnam,Female,No,Asian,Divorced,Canada,Married,Hispanic,Bisexual,Yellow,Female,Asian,Masculine,No,No,47,No,Christian,0,0
930,12139,Nigeria,Female,No,Black,Married,US,Single,Hispanic,Bisexual,White,Female,African,Masculine,Yes,No,27,Yes,Hindu,0,0
931,13912,Vietnam,Male,Yes,Asian,Single,Mexico,Divorced,European,Homosexual,White,Male,African,Feminine,Yes,No,22,Yes,Muslim,1,1
932,17856,Taiwan,Male,Yes,Black,Single,Canada,Single,European,Heterosexual,Black,Male,Latin,Masculine,Yes,Yes,29,No,Atheist,0,0
933,6191,Korea,Male,Yes,Black,Single,South Korea,Single,Hispanic,Homosexual,Brown,Male,African,Masculine,Yes,Yes,43,Yes,Muslim,1,1
934,15224,Taiwan,Female,No,Hispanic,Divorced,Canada,Divorced,African,Homosexual,Yellow,Female,Middle Eastern,Masculine,No,No,44,No,Hindu,1,0
935,3863,China,Male,No,Arab,Married,Mexico,Married,African,Heterosexual,Black,Male,Asian,Masculine,Yes,No,40,Yes,Buddhist,1,0
936,4306,Taiwan,Male,Yes,Asian,Married,US,Single,Middle Eastern,Homosexual,Black,Male,Middle Eastern,Masculine,No,No,52,No,Hindu,0,1
937,12392,China,Male,No,Black,Divorced,Canada,Divorced,Asian,Bisexual,White,Male,Western,Feminine,Yes,No,30,No,Muslim,0,1
938,4392,China,Male,Yes,Asian,Single,China,Married,Hispanic,Heterosexual,Brown,Male,Middle Eastern,Masculine,Yes,Yes,47,No,Jewish,0,1
939,19789,Brazil,Male,Yes,White,Married,China,Single,European,Homosexual,Black,Male,African,Feminine,No,No,54,No,Muslim,0,1
940,11808,Argentina,Female,No,Asian,Divorced,US,Married,African,Bisexual,Yellow,Female,Middle Eastern,Masculine,No,Yes,60,Yes,Atheist,0,0
941,1063,Argentina,Male,Yes,Arab,Single,Canada,Divorced,Middle Eastern,Homosexual,White,Male,Asian,Feminine,No,No,22,Yes,Christian,0,0
942,16248,Mexico,Female,Yes,Black,Divorced,Mexico,Married,Middle Eastern,Bisexual,White,Female,Middle Eastern,Feminine,Yes,Yes,65,No,Hindu,0,1
943,13343,Jordan,Male,Yes,Arab,Single,US,Single,Asian,Heterosexual,White,Male,Latin,Feminine,No,Yes,55,No,Jewish,1,0
944,2549,India,Female,No,Black,Married,South Korea,Married,Asian,Heterosexual,White,Female,Western,Feminine,Yes,Yes,36,Yes,Hindu,0,0
945,5188,Vietnam,Female,No,Hispanic,Divorced,South Korea,Married,African,Bisexual,White,Female,Western,Masculine,Yes,Yes,31,No,Christian,1,0
946,12068,Korea,Female,Yes,Arab,Single,South Korea,Married,European,Homosexual,White,Female,Asian,Feminine,No,Yes,18,No,Hindu,0,0
947,12329,UK,Male,Yes,Black,Divorced,China,Divorced,European,Bisexual,Black,Male,African,Feminine,Yes,No,55,Yes,Atheist,0,1
948,14284,Argentina,Female,Yes,Black,Married,South Korea,Divorced,Asian,Homosexual,Brown,Female,Western,Feminine,No,No,55,Yes,Buddhist,0,0
949,4922,Taiwan,Female,Yes,Black,Married,Canada,Single,Middle Eastern,Homosexual,White,Female,African,Feminine,No,Yes,68,No,Christian,1,0
950,6876,Vietnam,Female,No,Arab,Divorced,Mexico,Divorced,Hispanic,Bisexual,Brown,Female,Asian,Masculine,Yes,No,31,No,Hindu,0,1
951,5015,Jordan,Female,No,Black,Single,South Korea,Married,European,Heterosexual,White,Female,African,Feminine,Yes,No,22,No,Jewish,0,0
952,3180,Canada,Female,No,Black,Married,China,Divorced,Middle Eastern,Heterosexual,White,Female,Latin,Feminine,Yes,No,43,Yes,Atheist,0,1
953,10327,Hong Kong,Male,Yes,Arab,Married,US,Single,Hispanic,Heterosexual,Black,Male,Western,Feminine,No,No,37,Yes,Muslim,1,0
954,9378,Hong Kong,Male,No,White,Single,US,Single,Middle Eastern,Heterosexual,Brown,Male,African,Feminine,No,Yes,51,No,Atheist,0,1
955,4185,US,Female,Yes,Arab,Single,Mexico,Single,Middle Eastern,Bisexual,Brown,Female,Western,Masculine,No,No,40,Yes,Christian,1,0
956,7810,Australia,Male,Yes,Black,Divorced,South Korea,Divorced,African,Bisexual,White,Male,Middle Eastern,Masculine,Yes,No,65,Yes,Atheist,0,0
957,1677,Nigeria,Female,No,Hispanic,Single,Mexico,Single,Middle Eastern,Bisexual,White,Female,African,Masculine,No,No,29,No,Atheist,1,1
958,19747,South Korea,Male,Yes,Black,Single,US,Married,Hispanic,Bisexual,Brown,Male,Latin,Feminine,No,Yes,52,No,Jewish,0,0
959,4769,US,Female,Yes,Hispanic,Single,US,Divorced,Hispanic,Homosexual,White,Female,African,Masculine,No,No,39,No,Jewish,0,0
960,16946,China,Male,No,Asian,Married,China,Married,Asian,Homosexual,Brown,Male,Western,Feminine,Yes,No,67,Yes,Jewish,0,0
961,14605,Korea,Male,No,Arab,Single,China,Married,Middle Eastern,Homosexual,White,Male,African,Masculine,Yes,Yes,28,No,Buddhist,1,0
962,18355,Brazil,Female,Yes,White,Single,Canada,Single,Asian,Bisexual,White,Female,Middle Eastern,Masculine,No,Yes,60,No,Buddhist,1,1
963,3477,Australia,Male,Yes,Hispanic,Married,Mexico,Single,African,Homosexual,Brown,Male,Middle Eastern,Masculine,Yes,No,24,No,Jewish,1,0
964,12387,Nigeria,Male,No,White,Divorced,Canada,Married,Hispanic,Heterosexual,Black,Male,Western,Masculine,Yes,No,24,Yes,Hindu,0,0
965,18543,Korea,Female,No,White,Married,South Korea,Divorced,African,Homosexual,Black,Female,African,Feminine,No,Yes,49,Yes,Atheist,1,1
966,11916,Taiwan,Female,No,White,Single,Canada,Divorced,European,Bisexual,White,Female,Latin,Masculine,Yes,Yes,25,No,Jewish,1,0
967,18564,Nigeria,Female,Yes,Black,Single,China,Divorced,Hispanic,Bisexual,Black,Female,Asian,Masculine,No,Yes,40,No,Buddhist,0,1
968,18526,Vietnam,Male,Yes,Black,Married,China,Single,Hispanic,Bisexual,Black,Male,Western,Feminine,Yes,No,27,Yes,Atheist,0,1
969,19434,Nigeria,Male,No,Asian,Married,Canada,Single,Asian,Homosexual,Yellow,Male,Latin,Feminine,No,Yes,36,No,Hindu,1,0
970,7747,Brazil,Female,Yes,Hispanic,Divorced,China,Single,African,Homosexual,Brown,Female,Latin,Masculine,Yes,No,53,Yes,Atheist,0,0
971,7996,South Korea,Female,No,White,Divorced,China,Single,Hispanic,Homosexual,White,Female,Latin,Masculine,Yes,No,47,Yes,Jewish,1,0
972,17935,US,Male,Yes,Black,Divorced,US,Married,Asian,Homosexual,Black,Male,Middle Eastern,Feminine,Yes,No,27,Yes,Buddhist,0,1
973,3898,UK,Male,No,White,Married,China,Single,European,Bisexual,Black,Male,African,Feminine,Yes,No,21,Yes,Buddhist,0,1
974,4268,Hong Kong,Male,No,Black,Single,Mexico,Single,Asian,Bisexual,Black,Male,Middle Eastern,Feminine,Yes,No,21,Yes,Muslim,1,1
975,12802,Argentina,Female,Yes,Black,Divorced,US,Single,Hispanic,Heterosexual,White,Female,Western,Masculine,Yes,No,20,No,Atheist,0,1
976,4939,Brazil,Female,Yes,Asian,Single,China,Single,African,Homosexual,Yellow,Female,Middle Eastern,Feminine,No,Yes,44,Yes,Jewish,0,0
977,1165,Vietnam,Male,No,Hispanic,Divorced,US,Divorced,Hispanic,Heterosexual,White,Male,Western,Feminine,No,Yes,44,No,Atheist,1,1
978,6575,Taiwan,Male,Yes,Black,Single,South Korea,Single,Hispanic,Heterosexual,White,Male,Latin,Masculine,No,Yes,40,No,Buddhist,1,1
979,18809,Mexico,Male,Yes,White,Married,Canada,Married,Middle Eastern,Bisexual,White,Male,Latin,Feminine,No,Yes,31,No,Muslim,0,1
980,2489,China,Male,No,Arab,Divorced,South Korea,Single,Middle Eastern,Bisexual,Yellow,Male,Middle Eastern,Masculine,No,No,69,Yes,Muslim,1,0
981,15149,Australia,Male,No,Black,Divorced,Mexico,Divorced,Asian,Bisexual,Black,Male,African,Masculine,Yes,No,39,Yes,Atheist,1,0
982,10841,Jordan,Male,Yes,Hispanic,Married,South Korea,Single,Hispanic,Homosexual,Black,Male,Western,Feminine,No,No,67,Yes,Jewish,0,0
983,2578,Brazil,Male,Yes,Asian,Divorced,South Korea,Married,European,Bisexual,Brown,Male,Western,Feminine,No,No,26,No,Atheist,1,1
984,5061,Vietnam,Male,Yes,Arab,Married,Mexico,Married,African,Bisexual,Black,Male,Western,Feminine,No,Yes,32,No,Jewish,0,1
985,16632,Vietnam,Male,No,White,Single,South Korea,Married,African,Bisexual,Yellow,Male,Latin,Masculine,No,Yes,63,No,Hindu,1,0
986,9606,Jordan,Female,No,Hispanic,Divorced,Canada,Married,Hispanic,Bisexual,White,Female,Latin,Masculine,No,No,49,No,Hindu,1,1
987,4159,Canada,Male,No,Hispanic,Divorced,US,Married,European,Heterosexual,Black,Male,Asian,Masculine,No,No,32,Yes,Christian,0,0
988,11100,Nigeria,Male,Yes,White,Single,Mexico,Divorced,Asian,Bisexual,Yellow,Male,Asian,Masculine,No,Yes,46,Yes,Christian,1,0
989,4910,Canada,Male,No,White,Single,US,Divorced,Hispanic,Heterosexual,Black,Male,Middle Eastern,Feminine,No,No,54,No,Christian,0,1
990,11376,Nigeria,Female,Yes,Hispanic,Single,Mexico,Divorced,European,Homosexual,Black,Female,African,Masculine,Yes,Yes,62,Yes,Atheist,0,0
991,18258,Canada,Female,No,White,Single,South Korea,Married,Middle Eastern,Heterosexual,Black,Female,Western,Feminine,No,No,50,No,Jewish,0,0
992,7253,Mexico,Female,No,Arab,Married,China,Married,European,Bisexual,Yellow,Female,Western,Feminine,Yes,No,45,Yes,Buddhist,1,0
993,11249,Taiwan,Male,Yes,Hispanic,Single,Canada,Divorced,Hispanic,Bisexual,Yellow,Male,Western,Feminine,No,Yes,25,No,Buddhist,0,0
994,18638,Mexico,Female,Yes,White,Married,Mexico,Single,European,Heterosexual,Brown,Female,Asian,Feminine,Yes,No,22,Yes,Christian,0,1
995,2605,Mexico,Female,No,Hispanic,Single,Mexico,Married,European,Bisexual,Brown,Female,Western,Feminine,No,Yes,39,No,Jewish,0,0
996,7812,UK,Female,No,Asian,Married,US,Divorced,Asian,Bisexual,Brown,Female,Latin,Masculine,Yes,No,36,No,Atheist,0,0
997,16935,Vietnam,Male,Yes,Black,Divorced,Mexico,Divorced,Hispanic,Homosexual,Yellow,Male,Middle Eastern,Feminine,Yes,No,64,No,Muslim,1,1
998,15672,China,Male,No,Arab,Divorced,Canada,Married,African,Homosexual,White,Male,African,Feminine,No,Yes,22,Yes,Muslim,0,0
999,9252,Jordan,Female,Yes,Asian,Divorced,China,Married,European,Heterosexual,Black,Female,Asian,Masculine,Yes,Yes,52,Yes,Hindu,0,0
