id,transaction_amount,citizenship,sex,pregnancy,race,family_status,place_of_origin,marital_status,ethnic_origin,sexual_orientation,color,gender_identity,ancestry,gender_expression,disability,public_assistance,age,record_of_offenses,creed,marked,actual
952,7855,South Korea,Female,1,Arab,Single,US,Divorced,European,Homosexual,White,Female,Asian,Feminine,1,1,36,0,Atheist,1,1
953,16043,Hong Kong,Male,0,Arab,Single,China,Single,African,Bisexual,White,Male,Western,Masculine,0,1,47,1,Hindu,0,0
954,19129,Mexico,Male,0,Hispanic,Married,South Korea,Divorced,Middle Eastern,Bisexual,Yellow,Male,Asian,Feminine,1,1,39,0,Buddhist,0,1
955,16985,South Korea,Male,0,Arab,Single,Canada,Single,Middle Eastern,Heterosexual,Brown,Male,African,Masculine,1,1,20,0,Jewish,1,0
956,15952,India,Male,1,Hispanic,Divorced,Mexico,Single,Asian,Heterosexual,Brown,Male,African,Feminine,1,0,48,0,Jewish,0,1
957,13798,China,Female,1,Black,Divorced,South Korea,Married,Hispanic,Bisexual,Black,Female,Asian,Masculine,0,1,57,0,Buddhist,1,0
958,18681,UK,Male,1,Hispanic,Married,Mexico,Divorced,European,Bisexual,Brown,Male,Middle Eastern,Masculine,0,0,53,0,Atheist,1,1
959,4316,Canada,Male,0,Black,Married,Mexico,Single,Hispanic,Homosexual,Brown,Male,Middle Eastern,Feminine,0,0,63,0,Muslim,0,1
960,5641,Nigeria,Female,0,Arab,Divorced,China,Divorced,Middle Eastern,Bisexual,White,Female,African,Masculine,0,1,27,0,Hindu,1,0
961,13575,Vietnam,Male,0,Arab,Single,US,Married,Asian,Homosexual,Black,Male,Latin,Feminine,0,0,48,1,Hindu,0,0
962,9946,China,Female,0,Asian,Divorced,South Korea,Married,African,Homosexual,Yellow,Female,Latin,Masculine,0,1,64,0,Muslim,0,0
963,2790,India,Female,0,Asian,Single,US,Married,Middle Eastern,Bisexual,Yellow,Female,Asian,Masculine,0,0,41,0,Atheist,1,0
964,10844,Korea,Male,0,Black,Married,Mexico,Single,Asian,Bisexual,Black,Male,African,Feminine,1,1,58,1,Muslim,0,0
965,11165,Taiwan,Female,1,Hispanic,Married,South Korea,Single,Middle Eastern,Bisexual,White,Female,African,Feminine,1,0,33,0,Jewish,1,1
966,9189,US,Male,0,White,Divorced,US,Married,European,Homosexual,Yellow,Male,Asian,Masculine,1,1,51,0,Atheist,0,1
967,1559,India,Female,1,White,Divorced,Canada,Divorced,African,Heterosexual,White,Female,African,Masculine,0,0,23,1,Buddhist,1,0
968,15538,Hong Kong,Female,0,Hispanic,Divorced,China,Married,Hispanic,Heterosexual,Black,Female,Asian,Feminine,1,0,21,1,Christian,0,1
969,12231,Brazil,Female,1,Black,Divorced,China,Married,Middle Eastern,Heterosexual,Yellow,Female,Asian,Feminine,0,1,67,0,Christian,0,1
970,17038,Jordan,Male,0,White,Married,Mexico,Married,Middle Eastern,Heterosexual,White,Male,Asian,Masculine,0,0,29,1,Muslim,0,1
971,9268,UK,Female,1,White,Married,Canada,Single,African,Heterosexual,Yellow,Female,Middle Eastern,Masculine,0,0,56,1,Atheist,1,0
972,17189,UK,Male,0,Hispanic,Single,Canada,Married,European,Homosexual,Yellow,Male,Asian,Feminine,1,0,46,0,Buddhist,0,0
973,18622,Vietnam,Male,1,Black,Divorced,US,Single,Middle Eastern,Bisexual,White,Male,African,Masculine,0,0,63,1,Hindu,0,1
974,6230,Argentina,Female,1,Hispanic,Divorced,China,Divorced,Hispanic,Heterosexual,Black,Female,Asian,Masculine,1,1,44,1,Muslim,0,0
975,8605,Australia,Male,1,Black,Single,South Korea,Divorced,Middle Eastern,Bisexual,Black,Male,Asian,Masculine,0,0,62,1,Jewish,0,0
976,18538,Australia,Female,0,Hispanic,Single,South Korea,Married,African,Bisexual,White,Female,Middle Eastern,Masculine,0,1,69,0,Buddhist,0,0
977,3121,Australia,Male,1,Black,Married,US,Divorced,Asian,Bisexual,Brown,Male,Asian,Masculine,1,1,24,1,Hindu,1,1
978,1655,Jordan,Female,0,Hispanic,Single,China,Married,African,Bisexual,Yellow,Female,African,Feminine,0,0,41,1,Buddhist,1,1
979,13513,Hong Kong,Male,1,Arab,Single,South Korea,Single,Hispanic,Bisexual,Brown,Male,Middle Eastern,Feminine,1,0,47,1,Jewish,0,1
980,9787,US,Female,0,Asian,Married,China,Married,Hispanic,Homosexual,Black,Female,Western,Feminine,0,1,26,1,Christian,1,1
981,15926,Australia,Male,0,Hispanic,Divorced,US,Divorced,European,Heterosexual,Black,Male,African,Feminine,1,1,68,0,Christian,1,0
982,1262,Nigeria,Male,0,Asian,Single,Mexico,Divorced,Asian,Bisexual,Yellow,Male,Latin,Masculine,1,0,39,0,Christian,1,0
983,17043,Korea,Female,1,Black,Divorced,US,Divorced,Hispanic,Bisexual,Yellow,Female,Western,Masculine,1,0,37,0,Jewish,1,0
984,3061,Mexico,Male,1,Hispanic,Single,Mexico,Single,Asian,Bisexual,Brown,Male,Western,Feminine,1,0,55,1,Christian,0,0
985,17592,Jordan,Male,1,Arab,Married,China,Single,European,Homosexual,White,Male,Latin,Masculine,1,0,37,0,Buddhist,1,1
986,4420,US,Female,1,White,Married,Canada,Single,European,Heterosexual,Black,Female,Western,Feminine,0,0,60,1,Hindu,0,0
987,8084,Nigeria,Female,0,Black,Married,China,Divorced,Middle Eastern,Homosexual,White,Female,Western,Masculine,1,0,27,0,Buddhist,1,1
988,14031,India,Female,0,Asian,Divorced,China,Divorced,Asian,Homosexual,Yellow,Female,Western,Masculine,1,1,65,1,Christian,0,1
989,16096,Hong Kong,Male,0,White,Single,Canada,Divorced,African,Heterosexual,Yellow,Male,Latin,Feminine,1,0,53,0,Atheist,1,0
990,17890,Brazil,Female,1,Hispanic,Divorced,US,Single,African,Heterosexual,Yellow,Female,African,Masculine,1,1,65,0,Christian,1,1
991,8146,Australia,Male,0,Hispanic,Married,US,Single,European,Heterosexual,Brown,Male,Asian,Masculine,0,1,20,0,Christian,0,1
992,12647,South Korea,Female,0,Asian,Divorced,South Korea,Single,Asian,Bisexual,White,Female,Latin,Masculine,1,0,69,0,Atheist,1,0
993,4161,China,Female,1,Hispanic,Divorced,Mexico,Married,African,Bisexual,Black,Female,Latin,Masculine,1,1,35,1,Buddhist,0,0
994,10693,Canada,Male,0,Arab,Single,US,Divorced,European,Heterosexual,Yellow,Male,Western,Feminine,0,0,43,0,Buddhist,0,0
995,7070,India,Female,0,Hispanic,Married,Mexico,Married,European,Bisexual,Brown,Female,Middle Eastern,Feminine,0,0,21,0,Muslim,0,0
996,16959,Taiwan,Female,1,Hispanic,Divorced,China,Married,African,Heterosexual,Yellow,Female,Middle Eastern,Feminine,1,1,28,0,Christian,1,0
997,11475,India,Female,0,Black,Divorced,South Korea,Married,African,Bisexual,White,Female,African,Masculine,0,0,62,1,Atheist,0,1
998,5642,US,Female,0,Asian,Divorced,US,Divorced,Middle Eastern,Heterosexual,White,Female,Middle Eastern,Masculine,0,0,66,1,Buddhist,0,0
999,18953,China,Male,1,Hispanic,Single,South Korea,Single,Hispanic,Heterosexual,Brown,Male,Middle Eastern,Masculine,1,0,54,1,Muslim,0,1
